"","doc_id","timestamp","favorite_count","retweet_count","text"
"782",782,2015-12-14 02:57:00,3130,1380,"@suzost UFC President Dana White Endorses Donald Trump VIDEO  via @dailycaller  Love this from a real winner"
"783",783,2015-12-14 05:55:00,5908,2679,"Why doesnt @FoxNews quote the new Iowa @CNN Poll where I have a    to    lead over Ted Cruz and all others Think about it"
"784",784,2015-12-14 15:40:00,4013,1921,"EXCLUSIVE Newt Gingrich The Country Is in Rebellion Trump Can Kick Down the Doors 
"
"785",785,2015-12-14 18:23:00,4614,2196,"#MakeAmericaGreatAgain #Trump    
 "
"786",786,2015-12-14 20:09:00,2292,864,"Record of Health 
#MakeAmericaGreatAgain #Trump    "
"787",787,2015-12-14 21:11:00,2059,658,"Another great accolade for @TrumpGolf Highly respected Golf Odyssey awarded @TrumpDoral Blue Monster with best redesign Thank you"
"788",788,2015-12-14 21:19:00,1744,675,"Thank you @WayneAllynRoot
Very nice #Trump     
"
"789",789,2015-12-14 21:25:00,2377,859,"@PatrickBuchanan was great on @TeamCavuto @FoxNews Thank you Pat #Tump    "
"790",790,2015-12-14 22:25:00,2283,774,"@scottienhughes  you were fantastic on CNN Thank you for the nice words See you at the #GOPDebate"
"791",791,2015-12-14 23:15:00,9653,5209,"Cant believe Major League Baseball just rejected @PeteRose   for the Hall of Fame Hes paid the price So ridiculous  let him in"
"792",792,2015-12-14 23:36:00,2948,983,"#MakeAmericaGreatAgain #Trump    
 "
"793",793,2015-12-15 00:20:00,2686,924,"Thank you @hardballchris for your nice words They are very much appreciated I fully understand that you really get it"
"794",794,2015-12-15 00:27:00,1968,681,"Thank you @CarlHigbie Great work on @CNN #Trump    "
"795",795,2015-12-15 01:16:00,2983,1070,"Why doesnt @CNN use the #CNN Iowa poll @andersoncooper @andydean    "
"796",796,2015-12-15 01:51:00,1937,869,"@oreillyfactor horrible defense of me against highly overrated @krauthammer I will bring more people into the party  easily beat Hillary"
"797",797,2015-12-15 05:06:00,4811,1694,"What an evening in Las Vegas Nevada THANK YOU for your continued support #Trump      "
"798",798,2015-12-15 06:51:00,2441,799,"@dckolarik @KatrinaPierson  @EricTrump We here in Vegas Love  Need Trump to LEAD the USA Hes Americas only hope #TRUMP    "
"799",799,2015-12-15 06:53:00,2032,719,"@Carolin          @realDonaldTrump oh my word what a crowd just breathtaking #Trump     #MakeAmericaGreatAgain #DonaldTrumpForPresident"
"800",800,2015-12-15 06:54:00,3296,1200,"@LadyKellLiberty  @AnnCoulter Im in PA near PBurgh Dad will register to vote first time for Trump Mom is changing from D to R"
"801",801,2015-12-15 07:00:00,3326,1231,"@piersmorgan Donald Trump vs Hillary Clinton would be the greatest presidential battle in history"
"802",802,2015-12-15 13:58:00,2879,959,"Thank you for your support #MakeAmericaGreatAgain #Trump    
"
"803",803,2015-12-15 14:29:00,3525,1422,"Wow I just had two very good Iowa polls and a phenomenal just out National Poll from @ABC @washingtonpost      MAKE AMERICA GREAT AGAIN"
"804",804,2015-12-15 14:47:00,4690,1844,"Isnt it amazing that @CNN paid a fortune for an Iowa Poll which shows me in first place over Cruz by       to     then doesnt use it"
"805",805,2015-12-15 14:54:00,4303,1521,"Why isnt anyone using the @CNN Iowa Poll with me having a big lead They only want to use the one negative poll  nd placeDishonest press"
"806",806,2015-12-15 15:30:00,2930,1121,"@megynkelly the most overrated anchor at @FoxNews worked hard to explain away the new Monmouth poll    to    or    pt lead She said   "
"807",807,2015-12-15 15:34:00,3527,1326,"@megynkelly is very bad at math She was totally unable to figure out the difference between me and Cruz in the new Monmouth Poll   to  "
"808",808,2015-12-15 15:40:00,3913,1365,"I wonder if @megynkelly and her flunkies have written their scripts yet about my debate performance tonight No matter how well I do  bad"
"809",809,2015-12-15 15:47:00,5790,1718,"I am in Trump International Hotel Las Vegas getting ready and waiting for the debate tonight Look forward    hope I get treated fairly"
"810",810,2015-12-15 17:12:00,3004,1268,"Between Iraq war monger @krauthammer dummy @KarlRove deadpan @GeorgezWill highly overrated @megynkelly among others @FoxNews not fair"
"811",811,2015-12-15 17:23:00,3773,1389,"I won every debate so far according to all debate polls including @DRUDGEREPORT @TIME @Slate and more Too bad dopey @megynkelly lies"
"812",812,2015-12-15 17:38:00,2947,937," #JoeTheismann was great as a political analyst on @FoxNews He knows far more than football Thanks for the nice words Joe"
"813",813,2015-12-15 18:34:00,2868,1235,"#TheRemembranceProject
 "
"814",814,2015-12-15 21:30:00,2857,1326,"@ConradMBlack what an honor to read your piece As one of the truly great intellects  my friend I wont forget "
"815",815,2015-12-15 21:43:00,4365,1772,"New PPP poll just released in Iowa up   points from last poll Leading w    Dont worry  media wont report it "
"816",816,2015-12-15 23:12:00,4433,1569,"Highly respected PUBLIC POLICY POLLING PPP just announced that I am number one in IOWA Thank you"
"817",817,2015-12-15 23:56:00,1920,745,"@SurfPHX Geez Mr Trump they are coming for you even before the REAL debate @wolfblitzer asks all negative Trump questions #Trump"
"818",818,2015-12-15 23:57:00,2133,806,"@BillDaley  @CNN @LindseyGrahamSC @realDonaldTrump Sour grapes graham Dont blame Trump because you cant interest voters"
"819",819,2015-12-15 23:59:00,1986,689,"@MrDeuce   @CNN @LindseyGrahamSC DonaldTrump Good were glad he doesnt represent what you stand for Lindsey You are weak and have no clue"
"820",820,2015-12-16 00:01:00,2520,1022,"@twlhb @realDonaldTrump @GovernorPataki just called you this PRESIDENT    But I dont want his endorsement"
"821",821,2015-12-16 00:03:00,2054,799,"@RobertH         @CNN @LindseyGrahamSC @realDonaldTrump Lindsey still doesnt hear Americans Still at Zero Its like Monty Python"
"822",822,2015-12-16 00:04:00,1774,576,"@JaniBetancoirt @CNN @LindseyGrahamSC @realDonaldTrump Pataki needs a brain surgeon"
"823",823,2015-12-16 00:04:00,2215,708,"@golddstr  @DiamondandSilk @realDonaldTrump They noticed alrightGraham and Patiki are just mad because they dont have a chance"
"824",824,2015-12-16 00:05:00,2558,903,"@SPerkins   @CNN @LindseyGrahamSC @realDonaldTrump Donald represents real Americans Thank you"
"825",825,2015-12-16 00:06:00,4069,1536,"@DonaldTrumpFink @GovMikeHuckabee If  Donald becomes president he will do a whole lot more to protect us than Hillary will #GOPDebate"
"826",826,2015-12-16 00:09:00,2828,989,"@TINAHILLSTROM  @GovernorPataki @GovernorPataki just called @realDonaldTrump THE PRESIDENT"
"827",827,2015-12-16 00:11:00,3236,978,"@ConradMBlack Many thanks Donald and all good wishes in helping to clean up the American government Honored to be your friend C"
"828",828,2015-12-16 01:21:00,5013,1964,"Departing for #GOPDebate Lets #MakeAmericaGreatAgain  "
"829",829,2015-12-16 02:05:00,2866,964,"#GOPDebate #Trump    
"
"830",830,2015-12-16 02:12:00,6942,3056,"Were not talking about religion were talking about security #GOPDebate
"
"831",831,2015-12-16 04:21:00,8170,2690,"Thank you @FrankLuntz  for saying I was a winner tonight It is my great honor #Trump    "
"832",832,2015-12-16 13:14:00,2558,854,"@insuradude The fix is in Donald did his best performance and @MarkHalperin @MorningJoe has Jeb scoring higher Jeb looked in pain  Joke"
"833",833,2015-12-16 13:29:00,8040,2388,"Thank you so many people have given me credit for winning the debate last night All polls agree It was fun and interesting"
"834",834,2015-12-16 13:40:00,2712,816,"Thank you @davidaxelrod for your nice words this morning on @CNN It was a good night"
"835",835,2015-12-16 13:46:00,2105,742,"@MarkHalperin works so hard but just doesnt have a natural instinct for politics Others do and those are the people you want to follow"
"836",836,2015-12-16 13:49:00,5275,1878,"Bill OReilly calls Trump and  campaign brilliant In first place by    points"
"837",837,2015-12-16 14:53:00,3137,1026,"Will be interviewed on the @oreillyfactor tonight at     PM Will be talking about the debate and more"
"838",838,2015-12-16 14:58:00,2546,773,"Thank you for the nice words @ktmcfarland The debate was interesting and fun Keep up the great work"
"839",839,2015-12-16 15:20:00,6639,2379,"Jeb Bush had a tough night at the debate Now hell probably take some of his special interest money he is their puppet and buy ads"
"840",840,2015-12-16 15:25:00,2111,677,"@BornToBeGOP @realDonaldTrump @oreillyfactor The only person in politics who shouldnt have term limits is President Trump  Cute"
"841",841,2015-12-16 15:25:00,1763,642,"@ timeslucky @realDonaldTrump @oreillyfactor You were amazing "
"842",842,2015-12-16 15:25:00,1718,635,"@SteelerDan    @realDonaldTrump @oreillyfactor Your the man"
"843",843,2015-12-16 15:26:00,1529,571,"@chained    @realDonaldTrump @oreillyfactor yes sir"
"844",844,2015-12-16 15:26:00,1713,619,"@EndlessMike   @realDonaldTrump @oreillyfactor OMG awesome What time zone"
"845",845,2015-12-16 15:29:00,11621,5503,"Hillary Clinton is weak and ineffective  no strength no stamina"
"846",846,2015-12-16 19:20:00,7470,3488,"Clear winner of the #GOPDebate Thank you for your support 
#MakeAmericaGreatAgain #Trump     "
"847",847,2015-12-17 00:43:00,3162,1182,"Will be on @jimmykimmel tonight at     pmE on @ABC #Kimmel #Trump     #MakeAmericaGreatAgain"
"848",848,2015-12-17 00:57:00,4501,1237,"I will be doing @oreillyfactor tonight at    pmE from Mesa Arizona  will be talking about the #GOPDebate  more "
"849",849,2015-12-17 04:09:00,6590,2713,"@GlennBeck got fired like a dog by #Fox The Blaze is failing and he wanted to have me on his show I said no  because he is irrelevant"
"850",850,2015-12-17 04:12:00,3292,913,"Will be on @jimmykimmel in    minutes on @ABC #Kimmel #Trump     #MakeAmericaGreatAgain"
"851",851,2015-12-17 08:37:00,8952,4338,"Thank you #MakeAmericaGreatAgain "
"852",852,2015-12-17 09:11:00,6079,2553,"#MakeAmericaGreatAgain #Trump     "
"853",853,2015-12-17 18:05:00,3123,1405,"#MakeAmericaGreatAgain I will be in Cedar RapidsIA this Saturday Get your tickets"
"854",854,2015-12-18 01:17:00,5964,2888,"There is no question who will handle the threat of terrorism best as #POTUS #Trump      "
"855",855,2015-12-18 01:20:00,2620,1011,"You do not want to miss @BarbaraJWalters    Most Fascinating People of      @ABC     pmE  "
"856",856,2015-12-18 04:09:00,8977,4163,"#ISIS is making    Myear on oil I have been saying it for years We need to bomb the oil  "
"857",857,2015-12-18 05:09:00,3974,1759,"New Reuters poll  thank you
#MakeAmericaGreatAgain #Trump     "
"858",858,2015-12-18 16:45:00,4821,2621,"As I have been saying Only the beginning ISIS Suspects Arrested in Turkey     European Passports Seized "
"859",859,2015-12-18 18:01:00,2313,770,"@CharlesHurt  Thanks for defending me so brilliantly against @MelindaDC   Always tough when they falsify"
"860",860,2015-12-18 18:02:00,3748,1303,"@MelindaDC  Dont misrepresent in order to make a point I was always tough on ISISas youll find out after I get elected"
"861",861,2015-12-18 18:25:00,6371,2611,"I have an idea for @JebBush whose campaign is a disaster Try using your last name  dont be ashamed of it"
"862",862,2015-12-18 19:50:00,4572,1657,"Weak  ineffective @JebBush is doing ads where he shows his statement in the debate but not my response False advertising"
"863",863,2015-12-18 20:24:00,3202,1504,"#MakeAmericaGreatAgain #Trump    
 "
"864",864,2015-12-18 20:43:00,5175,2060,"@JebBush has embarrassed himself  his family with his incompetent campaign for President He should remain true to himself"
"865",865,2015-12-18 20:59:00,11404,5666,"The last thing our country needs is another BUSH Dumb as a rock"
"866",866,2015-12-18 23:14:00,8310,3388,"Thank you for all of your support Most importantly  we need to get everyone out to VOTE #VoteTrump     "
"867",867,2015-12-19 00:15:00,4633,1974,"Another new postdebate poll 
THANK YOU #VoteTrump     #MakeAmericaGreatAgain "
"868",868,2015-12-19 00:36:00,3604,1653,"@thehill NEW POLL Trumps massive lead grows in postdebate poll  "
"869",869,2015-12-19 00:41:00,6003,2649,"@nepafortrump We now LIVE in a #CrippledAmerica but @realDonaldTrump WILL make the USA STRONGER than EVER b  "
"870",870,2015-12-19 00:41:00,3770,1673,"@WilliamESammon  #HillaryForPrison     "
"871",871,2015-12-19 15:56:00,9530,4071,"See Sanders backed Hillary on Emails at the debate hurting himself and then she threw him under the bus but failed Disloyal person"
"872",872,2015-12-19 19:25:00,13287,6017,"President Obama spends so much time speaking of the socalled Carbon footprint and yet he flies all the way to Hawaii on a massive old    "
"873",873,2015-12-19 22:28:00,3827,1541,"Thank you Cedar Rapids Iowa
#MakeAmericaGreatAgain  "
"874",874,2015-12-19 23:23:00,5989,2566,"Thank you America @FoxNews postdebate poll with  from previous poll #VoteTrump     #MakeAmericaGreatAgain "
"875",875,2015-12-19 23:46:00,6659,3197,"#MakeAmericaGreatAgain #Trump     "
"876",876,2015-12-20 03:44:00,3863,1551,"@GStephanopoulos stupidly believes that Hillary wants to run against me because she said so She says that so people believe it  opposite"
"877",877,2015-12-20 03:46:00,2438,858,"@GStephanopoulos As @realDonaldTrump dominates the latest polls Ill talk to the GOP frontrunner Sunday on @ThisWeekABC"
"878",878,2015-12-20 04:00:00,2396,805,"@ofccadjust @kellyz    @tedb   @TeresaC         @MichaelCohen     Right  same old political bullshit year after year #WhyISupportTrump"
"879",879,2015-12-20 04:00:00,2350,721,"@TomSkeet @realDonaldTrump @GStephanopoulos haha shes not ready for the Donald"
"880",880,2015-12-20 04:00:00,3808,1708,"@twister     @realDonaldTrump all I heard from the debate is a pathway to citizenship for all and taking our guns away #tryme"
"881",881,2015-12-20 04:09:00,2528,941,"@bflannery   LMAO @realDonaldTrump won the #DemDebate "
"882",882,2015-12-20 05:03:00,3188,1070,"@jonkarl was totally misled and he fell for it that Hillary wants to run against me She knows that I am her worst nightmareJon doesnt"
"883",883,2015-12-20 05:05:00,3023,1023,"@TheRealRyder You are a blessing to America Mr Trump Thank you for all you are doing #VoteTrump     #MakeAmericaGreatAgain"
"884",884,2015-12-20 05:10:00,3241,1043,"@SharpTrident  @TheRealRyder Trump is looking like the next POTUS especially after watching the #DemDebate that had no substance"
"885",885,2015-12-20 05:11:00,3295,1056,"@DomineekSmith @realDonaldTrump is the best Republican presidential candidate of all time  Thank you"
"886",886,2015-12-20 05:25:00,3168,1045,"@autumnandews   @realDonaldTrump @jonkarl Hillary is so worried because she knows you will take her out #TrumpRocksAmerica"
"887",887,2015-12-20 08:21:00,2266,901,"@constant change Trump tops Dem candidates on Google before Dem debate "
"888",888,2015-12-20 08:30:00,2069,818,"@AniesiODaniels #DemDebate Q Who are you voting for in      A #Trump Donald Trump Donald Trump #Trump     "
"889",889,2015-12-20 09:05:00,8689,4308,"Hillary Clinton lied when she said that ISIS is using video of Donald Trump as a recruiting tool This was fact checked by @FoxNews FALSE"
"890",890,2015-12-20 13:27:00,3298,1042,"@blueeyd     @JebBush reminds me now of @BobbyJindal but no one cares Jeb You lost your chance #Trump     @realDonaldTrump"
"891",891,2015-12-20 21:21:00,5204,2522,"We need a #POTUS with great strength  stamina Hillary does not have that
#Trump      "
"892",892,2015-12-20 23:13:00,5039,1853,"@JebBush was terrible on Face The Nation today Being at   and falling seems to have totally affected his confidence A basket case"
"893",893,2015-12-20 23:37:00,10883,5364,"Hillary Clinton spokesperson admitted that their was no ISIS video of me Therefore Hillary LIED at the debate last night SAD"
"894",894,2015-12-20 23:44:00,7253,2628,"It was really strange when Hillary was missing from the podium last night Not very presidential"
"895",895,2015-12-21 00:45:00,2673,872,"My friend @AriEmanuel of @IMG bought the Miss Universe pageants from me and they are on tonight on #Fox Tune in"
"896",896,2015-12-21 02:49:00,2266,706,"@MissUniverse final   on now Great people great new owner @IMG WATCH"
"897",897,2015-12-21 03:16:00,4098,1717,"@Themyamccurry Wheres @realDonaldTrump when you need em #MissUniverse    "
"898",898,2015-12-21 04:17:00,4423,1750,"Great poll out of Illinois Thank you
#MakeAmericaGreatAgain #Trump     "
"899",899,2015-12-21 04:42:00,7364,2829,"@JebBush today said he didnt want to be the frontrunner he would rather be where he is now   That is the talk of a loser cant win"
"900",900,2015-12-21 11:34:00,2823,1072,"@msully    Tell this knitwit @SpeakerRyan the ppl want @realDonaldTrump not him or his choice for President Thts why Trump has   "
"901",901,2015-12-21 11:41:00,8670,4513,"Very sad what happened last night at the Miss Universe Pageant I sold it   months ago for a record price This would never have happened"
"902",902,2015-12-21 11:47:00,4390,1591,"Hillary said at debate ISIS is going to people showing videos in order to recruit more radical jihadistst She made up storywant apology"
"903",903,2015-12-21 11:51:00,8770,4156,"I demand an apology from Hillary Clinton for the disgusting story she made up about me for purposes of the debate There never was a video"
"904",904,2015-12-21 12:34:00,6471,2724,"Hillary said with respect to ISIS we are finally where we need to be Do we want    more years of incompetent leadership  MAGA"
"905",905,2015-12-21 12:52:00,6234,2459,"Just out TRUMP GOP DEBATE           CLINTON DEMOCRAT DEBATE          And they were on major network vs cable"
"906",906,2015-12-21 15:20:00,6436,2087,"Getting ready to go to the great State of Michigan Big crowd tonight Make America Great Again"
"907",907,2015-12-21 16:56:00,5123,2310,"Phyllis Schlafly Trump is last hope for America  "
"908",908,2015-12-21 17:38:00,6365,2736,"Its the Democrats total weakness  incompetence that gave rise to ISIS   not a tape of Donald Trump that was an admitted Hillary lie"
"909",909,2015-12-21 17:42:00,3119,1825,"@DRUDGEREPORT UPDATE ISIS jihadists stole tens of thousands of blank passports   Here we go"
"910",910,2015-12-21 18:08:00,8469,4082,"A suicide bomber has just killed US troops in Afghanistan When will our leaders get tough and smart We are being led to slaughter"
"911",911,2015-12-21 18:14:00,3498,1103,"Thanks @AndreaTantaros for all of your kind words and thoughts Big progress is being made Keep up the great work"
"912",912,2015-12-21 18:51:00,7731,2922,"Do you think that Hillary Clinton will apologize to me for the lie she told about the video of me being used by ISIS There is no video"
"913",913,2015-12-21 20:08:00,4674,1263,"Getting ready to leave for Michigan  will be an amazing evening See you there"
"914",914,2015-12-21 22:21:00,1783,753,"@HerschelWalker thanks for your support it is very much appreciated"
"915",915,2015-12-22 02:27:00,7157,2771,"THANK YOU Grand Rapids Michigan Time to end political correctness  secure our homeland  "
"916",916,2015-12-22 14:57:00,3714,1430,"Thank you  New Hampshire
#MakeAmericaGreatAgain #Trump    
 "
"917",917,2015-12-22 17:07:00,3002,983,"Thank you  Michigan
#MakeAmericaGreatAgain #Trump     "
"918",918,2015-12-22 19:06:00,3361,1446,"THANK YOU America 
#MakeAmericaGreatAgain #Trump     "
"919",919,2015-12-22 19:32:00,4023,1475,"Video from Michigan last night After asking for months the media panned their cameras  "
"920",920,2015-12-22 21:11:00,4646,1492,"@TrumpUSA   Trump is the only leader with plan expertise passion to bring back jobscompanies to USA #Trump     "
"921",921,2015-12-22 21:13:00,1764,473,"@janienorris   @realDonaldTrump Got my autographed book yesterday cant wait to read it You got them scared to death Love it Great"
"922",922,2015-12-22 21:14:00,2353,741,"@daveandlouanns THANK YOU SIR FOR CARING FOR THE PEOPLE OF AMERICA I WAS IN NEWMARKET NH OFFICE "
"923",923,2015-12-22 21:15:00,1915,542,"@philmonaco   @realDonaldTrump     Donald Trump Supporter Go Trump Make AMERICA GREAT AGAIN"
"924",924,2015-12-22 21:17:00,2085,631,"@realNevaDie This suggests that online polls are more reliable so Trump is crushing both parties @realDonaldTrump"
"925",925,2015-12-22 21:17:00,1630,420,"@MSFL @realDonaldTrump @TrumpUSA   A GREAT PATRIOT"
"926",926,2015-12-22 21:19:00,3750,1397,"Weak and low energy @JebBush whose campaign is a disaster is now doing ads against me where he tries to look like a tough guy"
"927",927,2015-12-22 21:20:00,2952,1063,"@JebBush just took millions of s in special interest money to look like a tough guy Will never work"
"928",928,2015-12-22 21:22:00,2441,727,"Will @JebBush in his phony advertising campaign show himself asking me to apologize to his wife in the debate"
"929",929,2015-12-22 21:23:00,2718,768,"Why doesnt @JebBush in his ads show my answer to his statement in the debate"
"930",930,2015-12-22 21:25:00,2538,739,"@JebBushs opening and closing in the debate were said by all to be terriblefumbled around incoherent"
"931",931,2015-12-22 21:40:00,3542,1016,"@qbeacademy Well Im at    and your at   You know Jeb you started over here you keep on moving further and further off stage  Classic"
"932",932,2015-12-22 22:10:00,2648,789,"@schoremis   @JebBush The Donald shouldve been named Man of the Year He dominates the polls news talk shows  social media MAGA"
"933",933,2015-12-22 22:13:00,8202,3916,"Women defy media narrative love Trump at packed Michigan rally
VIDEO  "
"934",934,2015-12-22 22:39:00,2994,936,"Watching @CNN and consider @secupp to be one of the least talented people on television Boring and biased"
"935",935,2015-12-22 22:50:00,4978,1570,"Jebs big ad buy against me paid for by lobbyists shows my face but doesnt have me answering Jebs statements He is really pathetic"
"936",936,2015-12-23 00:47:00,7057,4012,"Once again #MSM is dishonest Schlonged is not vulgar When I said Hillary got schlonged that meant beaten badly"
"937",937,2015-12-23 00:48:00,3356,1667,"NPRs @NealConan said schlonged to WaPo re      MondaleFerraro campaign That ticket went on to get schlonged at the polls #Hypocrisy"
"938",938,2015-12-23 00:52:00,5109,2337,"For those on TV defending my use of the word schlonged bc #MSM is giving it false meaningtell them it means beaten badly Dishonest #MSM"
"939",939,2015-12-23 02:59:00,4996,1957,"Wow new Reuters Poll just out Big lead if you want to MAKE AMERICA GREAT AGAIN  TRUMP     CRUZ    This is at the top of Drudge"
"940",940,2015-12-23 03:10:00,4285,1772,"#MakeAmericaGreatAgain #Trump     "
"941",941,2015-12-23 03:37:00,29451,18185,"When I said that Hillary Clinton got schlonged by Obama it meant got beaten badly The media knows this Often used word in politics"
"942",942,2015-12-23 05:48:00,5772,2007,"It is a shame that the biased media is able to so incorrectly define a word for the public when they know that the definition is wrong Sad"
"943",943,2015-12-23 06:02:00,10272,4279,"We need a PRESIDENT with strength stamina heart and incredible deal making skill if our country is ever going to be able to prosper again"
"944",944,2015-12-23 12:02:00,4483,1717,"Big news just out  NEW @CNN POLL  TRUMP     and leads in every major category Likeability way up CRUZ     CARSON     RUBIO   "
"945",945,2015-12-23 12:42:00,5633,2584,"Thank you America Together we will #MakeAmericaGreatAgain "
"946",946,2015-12-23 12:43:00,5693,2461,"#MakeAmericaGreatAgain #Trump     "
"947",947,2015-12-23 14:20:00,6982,3098,"The Hillary Clinton staged event yesterday was pathetic Be careful Hillary as you play the war on women or women being degraded card"
"948",948,2015-12-23 14:40:00,6108,3203,"The silent majority is silent no more Remember the importance of VOTING
#MakeAmericaGreatAgain #Trump     "
"949",949,2015-12-23 14:55:00,5198,2043,"The @washingtonpost which is the lobbyist power for not imposing taxes on #Amazon today did a nasty cartoon attacking @tedcruz kids Bad"
"950",950,2015-12-23 15:49:00,4025,1287,"@FoxNews treats me so badly Using old Quinnipiac Poll where I have a much smaller lead than the just out @CNN Poll All negative"
"951",951,2015-12-23 15:55:00,4666,1482,"Why does @FoxNews give @KarlRove so much airtime He and other Fox pundits is so biased Still thinks Romney won Unfair coverage of Trump"
"952",952,2015-12-23 17:20:00,9938,3636,"It is hard to believe I am winning by so much when I am treated so badly by the media  New @CNN Poll amazing in ALL categories    pt Lead"
"953",953,2015-12-23 23:17:00,10364,4506,"Hillary when you complain about a penchant for sexism who are you referring to I have great respect for women BE CAREFUL"
"954",954,2015-12-24 01:57:00,12221,6003,"Merry Christmas  Happy Holidays
#MakeAmericaGreatAgain #Trump    
 "
"955",955,2015-12-24 03:22:00,12170,5405,"Hillary said I really deplore the tone and inflammatory rhetoric of his campaign I deplore the death and destruction she causedstupidity"
"956",956,2015-12-24 03:25:00,7473,2765,"@ihatematt @realDonaldTrump why is Hillary even allowed to run Shes a criminal  Good question"
"957",957,2015-12-24 14:53:00,6605,2525,"@ihatematt @realDonaldTrump why is Hillary even allowed to run Shes a criminal"
"958",958,2015-12-24 19:45:00,7833,2830,"A great Christmas movie  perfect #TBT #MakeAmericaGreatAgain 
Story  "
"959",959,2015-12-24 20:02:00,2942,958,"@classyexplorer @gatewaypundit Jim you fail to mention in your CNN POLL that in the GOP RACETrump is leading Cruz    to   Big Detail"
"960",960,2015-12-24 20:10:00,10147,3747,"Poor @JebBush spent    million on his campaign I spent almost nothing Hes bottom and gone Im top by a lot Thats what US needs"
"961",961,2015-12-24 22:14:00,4499,1166,"In the ridiculous @JebBush ad about me Jeb is speaking to me during the debate but doesnt allow my answer which destroys him  SO SAD"
"962",962,2015-12-24 22:20:00,5517,1858,"Wow even lowly Rand Paul has just past @JebBush in the new @CNN Poll Jeb is at   Im at    Stop throwing your money down the drain"
"963",963,2015-12-24 22:31:00,3465,1134,"Third rate reporters Amy Chozick and Maggie Haberman of the failing @nytimes are totally in the Hillary circle of bias Think about Bill"
"964",964,2015-12-24 22:35:00,17808,8813,"Next year will be an interesting one I look forward to running against Hillary Clinton a totally flawed candidate and beating her soundly"
"965",965,2015-12-24 22:42:00,6436,2534,"Wow because of the pressure put on by me ICE TO LAUNCH LARGE SCALE DEPORTATION RAIDS Its about time"
"966",966,2015-12-24 22:56:00,3235,932,"Why isnt @chucktodd using the much newer @CNN Poll when discussing how well I am doing instead of the older Q Poll CNN even better"
"967",967,2015-12-24 23:04:00,3729,1277,"@meetthepress and @chucktodd very dishonest in not showing the new @CNN Poll where I am at      points higher than Cruz Be honest Chuck"
"968",968,2015-12-24 23:28:00,9204,2669,"I am now in Palm Beach Florida and will be going to church tonight MAKE AMERICA GREAT AGAIN"
"969",969,2015-12-25 01:50:00,2359,648,"@YesMrGilbert @NBCNightlyNews @HallieJackson should have talked to Megyn Kelly about this story  True a total distortion of the facts"
"970",970,2015-12-25 01:56:00,4967,1625,"@HallieJackson Why didnt you report Hillary lying about the ISIS video Bad reporting Perhaps @NBC will do better next yearbut doubt it"
"971",971,2015-12-25 02:22:00,2558,636,"@danielhalper  Great job on @CNN today Very wise indeed"
"972",972,2015-12-25 02:55:00,25301,9536,"Merry Christmas to all Have a great day and have a really amazing year Together we will MAKE AMERICA GREAT AGAIN It will be done"
"973",973,2015-12-25 19:38:00,2827,786,"@deedeesorvino was GREAT today on @FoxNews  She gets what is going on in politics and sees it very clearly Have her on more"
"974",974,2015-12-25 20:11:00,7772,2800,"Does everyone see that the Democrats and President Obama are now because of me starting to deport people who are here illegally Politics"
"975",975,2015-12-25 20:15:00,8334,3127,"We have many problems in our house country and we need to fix them before we let visitors come over and stay MAKE AMERICA GREAT AGAIN"
"976",976,2015-12-25 20:24:00,5937,1986,"Remember when failed candidate @JebBush said that illegals came across the border as AN ACT OF LOVE Hes spent    million and is at  "
"977",977,2015-12-25 20:31:00,8592,3157,"Our great VETERANS are being treated very badly because of corruption and incompetence at the VA That will stop I will fix this quickly"
"978",978,2015-12-25 20:45:00,5280,1866,"When will the Democrats and Hillary in particular say we must build a wall a great wall and Mexico is going to pay for it Never"
"979",979,2015-12-25 20:49:00,2355,596,"@ClassySnobbb @realDonaldTrump @FoxNews Im reading #CrippledAmerica Best book ever Thank you"
"980",980,2015-12-25 20:51:00,2949,699,"@Jacobsac      @FoxNews Thank you for your tweet today on Christmas Cant wait to see you as President Mr Trump You are awesome"
"981",981,2015-12-25 20:52:00,3477,878,"@JodiL     You know whats making my Christmas Great FamilyfoodfriendsYOU I HAVE MY TRUMP SHIRT ON WHOPE IN MY HEART for America"
"982",982,2015-12-25 20:55:00,3843,972,"@deedeegop Thank u Mr Trump I look forward to when u are elected next President of the United States #MakeAmericaGreatAgain So nice"
"983",983,2015-12-25 21:11:00,2832,1246,"@CNN just announced that TRUMP was #  story of      Totally meaningless however if we dont WIN IT ALL and Make America Great Again"
"984",984,2015-12-25 21:42:00,5580,1578,"@chucktodd is so dishonest in his reportingand to think he was going off the air until I came alongno ratings I will beat Hillary"
"985",985,2015-12-25 21:49:00,11566,4620,"The same people that said I wouldnt run or that I wouldnt lead or do well  st place and leading by    now say I wont beat Hillary"
"986",986,2015-12-26 13:00:00,7411,2682,"The Phoenix VA it has just been reported is in worse shape than ever before The wait is horrendous and people are dying I will fix it"
"987",987,2015-12-26 14:11:00,10106,4007,"Criminal deportations in the US are the lowest number in many years We are letting criminals knowingly stay in our country MUST CHANGE"
"988",988,2015-12-26 17:47:00,3972,1438,"#MakeAmericaGreatAgain #Trump     
Story  "
"989",989,2015-12-26 22:27:00,9872,4445,"A new terror warning was issued for European cties At what point do we say we have had enough and get really tough and smart Weak leaders"
